"SIC","YEAR","EMP","PAY","PRODE","PRODH","PRODW","VSHIP","MATCOST","VADD","INVEST","INVENT","ENERGY","CAP","EQUIP","PLANT","PISHIP","PIMAT","PIINV","PIEN","DTFP5","TFP5","DTFP4","TFP4"
2652,79,13.4,132.9,11.3,29.5,91.8,434.4,171.6,270.1,14.6,63,6.4,300.1,140.3,159.8,.695,.706,.699,.877,-.0682746,1.093881,-.0682245,1.090519
2652,80,13.5,148,11.6,29.8,101.4,465.1,198.7,266.6,16.2,62.8,8.1,306.2,147.3,158.9,.798,.816,.773,1.024,-.0689191,1.021031,-.0686564,1.018161
2652,81,13.7,160.2,11.6,29.2,107.9,510.5,215.7,299.1,18.6,72.9,9.2,303.5,146.7,156.8,.888,.9,.845,1.101,-.0107032,1.010161,-.0104532,1.007573
2652,82,10.6,134.7,8.9,16.7,91.3,433.2,184.5,250.2,10,62,8.5,306.1,150.8,155.3,.89,.903,.882,1.167,.038254,1.049552,.0383431,1.046957
2652,83,12.3,162.6,10.5,20.1,114.3,568.6,244.9,323.1,14.1,70,8.3,296.9,145.4,151.5,.908,.893,.897,1.193,.0922441,1.150973,.0907839,1.146451
2652,84,9.3,131.6,7.7,15.7,88.7,466.1,199.5,268.3,18,67.8,9.8,299.7,149.3,150.4,.95,.966,.906,1.225,-.0680032,1.075305,-.0661482,1.073069
2652,85,9.2,126.8,7.7,15.1,86.3,479,230.4,244,16.8,61.9,26.5,302,153.5,148.5,.966,.953,.916,1.194,-.0594695,1.013222,-.050173,1.020559
2652,86,9.1,127.5,7.4,15.4,90.9,552,280,267.8,13.2,63.2,10.1,301.6,153.2,148.4,.979,.941,.96,1.036,.0225109,1.036289,.0133865,1.034312
2652,87,8.7,131,7.2,13.9,88.4,436.5,202.7,236,10.3,50.8,16.5,293.6,150.3,143.3,1,1,1,1,-.0356457,1,-.0337366,1
2652,88,8.8,135.2,7.5,14.6,91.8,464.4,218,249,5.9,55.1,17,286.5,146.2,140.3,1.027,1.099,1.04,.972,.0552743,1.056831,.055068,1.056612
2652,89,8.7,141.2,7.3,14.1,96.1,531.1,243,293.6,12.2,58.6,21.2,275.3,138.9,136.4,1.07,1.153,1.068,1.022,.0759768,1.140254,.0753771,1.139335
2652,90,8.8,145.9,7.5,14.5,101.8,565.1,259,312.9,14.4,68.2,21.1,270.9,138.1,132.8,1.107,1.153,1.105,1.068,.0038592,1.144663,.0043563,1.14431
2652,91,8.7,149.8,7.3,14,102.2,554.9,249.8,305.1,11,66.7,21.9,268.3,137.9,130.4,1.14,1.123,1.138,1.088,-.040031,1.099746,-.0400973,1.099334
2652,92,6.6,129.2,5.1,10.7,84.7,435.7,197.5,240.3,10,52.5,6.4,261.9,136.1,125.8,1.163,1.11,1.158,1.091,-.1088497,.986324,-.1101474,.9846754
2652,93,6.7,134.5,5.3,11.6,92.2,430.3,207.1,218.2,6.6,53.3,6.8,254.5,132.7,121.8,1.19,1.103,1.176,1.116,-.0636066,.9255408,-.063606,.9239944
2652,94,3,95.2,1.6,2.7,46.4,530.1,238.7,314.3,50.6,100.2,6.9,244.7,127.4,117.3,1.226,1.138,1.2,1.09,.3584613,1.324565,.358474,1.322369
2652,95,5,131.9,3.1,7.5,79.4,613.1,299.3,334.3,32.1,127.4,6.1,271.7,159.2,112.5,1.331,1.369,1.226,1.069,-.1293009,1.163908,-.1290471,1.162273
2652,96,5.9,143.8,3.8,8.2,86.4,677.4,328.5,348.1,33.1,117.6,6.3,280.5,172.7,107.8,1.374,1.274,1.232,1.197,-.0423079,1.115693,-.0418964,1.114584
2652,97,,,,,,,,,,,,289.7,186.3,103.4,1.417,1.23,,,,,,
2653,58,70.8,345.1,53.5,110.5,234,1635.7,1042.1,596.9,52,159.2,13.3,1618.6,628.3,990.3,.326,.328,.265,.22,,.8982075,,.8991112
2653,59,77.8,407.5,59.6,126.1,276.4,1904.8,1228.8,678.2,59.5,171.6,14.9,1750.7,706.9,1043.8,.328,.33,.268,.218,.0103023,.907509,.0104493,.9085555
2653,60,79.9,418,60.9,125.6,280.9,1937.2,1250.5,686.1,54.8,174.8,16.5,1882.2,799.1,1083.1,.338,.33,.272,.225,-.0368001,.8747196,-.0370158,.8755395
2653,61,79.7,439.8,60.6,127.2,294.3,1970.7,1255,708.7,50.8,177.8,18.1,2022.9,880.1,1142.8,.317,.315,.272,.221,.0371126,.9077926,.0368703,.9084234
2653,62,83.3,473.9,63.7,134.8,320.3,2179,1370.6,805.9,65.2,191.8,19.7,2194.7,974,1220.7,.329,.317,.274,.224,-.0109083,.897944,-.0108671,.8986049
2653,63,83.2,485.6,62.8,132.3,323.8,2166.1,1367.7,804,54.1,210.4,19.4,2292.2,1055.6,1236.6,.328,.32,.279,.224,-.0022412,.8959339,-.0022263,.8966066
2653,64,86.4,534,64.7,140.1,355.3,2345.5,1515.7,831.3,71.7,217.8,21.8,2416.4,1130.9,1285.5,.319,.324,.284,.221,.0294395,.9227018,.0292736,.9232414
2653,65,90.5,578.3,67.6,147.3,388.8,2558.6,1626.1,933.1,93.6,234.6,24.3,2591,1237.1,1353.9,.318,.327,.288,.218,.0303591,.9511437,.0300754,.9514301
2653,66,96.1,635.3,73.3,156.9,428.4,2891.2,1805.5,1091.2,117.2,262.2,26.8,2890.9,1428.5,1462.4,.328,.33,.298,.22,.0057689,.9566466,.0058017,.956966
2653,67,97.1,656,73,152.5,435,2959.6,1830.4,1130,127.7,258,29.4,3136.4,1574.4,1562,.339,.333,.31,.214,-.0246127,.9333883,-.0252131,.9331396
2653,68,100.7,727.3,76,159.9,481.8,3230.5,1928.3,1308.4,135.6,269.7,32.1,3397.3,1742.8,1654.5,.345,.329,.324,.213,.0088241,.941661,.0086651,.9412605
2653,69,105.6,803.3,79.3,167,530.7,3500.1,2085,1419.2,161.9,309.8,34.9,3702,1934.1,1767.9,.356,.341,.339,.214,-.0027565,.9390689,-.00297,.9384692
2653,70,104.7,830.3,78.1,156.8,537.5,3545,2106.7,1418.3,108.9,319.8,37.7,3924.1,2084.9,1839.2,.367,.35,.358,.223,-.0094707,.9302173,-.0097887,.9293275
2653,71,102.7,868.3,76.1,152.9,558.1,3667.7,2199.4,1472.6,87.5,318.4,40.6,3962.3,2107.6,1854.7,.379,.358,.378,.239,-.0082536,.9225712,-.0081602,.921775
2653,72,107.9,976.3,80.6,165.9,643,4308.8,2573.4,1736.9,101.5,349.7,46.4,4014.2,2147.4,1866.8,.402,.37,.39,.257,.0109831,.9327598,.011315,.932264
2653,73,109.7,1057.9,82.6,168.9,694.2,5229.6,3020.2,2213.2,125,387.9,51.5,4084.9,2201.3,1883.6,.447,.394,.401,.28,.0246502,.9560381,.0250014,.9558658
2653,74,103,1057.9,76.2,145.2,662.2,6014.6,3465.2,2561.7,200.9,569,69,4267.4,2335.5,1931.9,.517,.493,.443,.376,.0535955,1.008675,.0532678,1.008163
2653,75,89.4,1037.4,64.1,124.1,637.6,5820.6,3593.2,2230.4,207.9,580.3,76.1,4437.7,2467.9,1969.8,.561,.56,.511,.48,-.0479677,.9614336,-.047804,.9611028
2653,76,94.9,1191.3,69.3,136.4,755.5,6681.8,4209.2,2490,185.1,630.7,92.3,4553.6,2565,1988.6,.587,.585,.547,.532,.0047799,.9660402,.0048241,.9657505
2653,77,101.5,1374.8,73.5,146.5,867,7351.1,4660.7,2704.1,243.3,664.8,116.3,4686.9,2670.5,2016.4,.588,.602,.593,.619,.0278556,.9933281,.0278524,.993027
2653,78,105.8,1550.7,77.1,152.7,993.9,8030.3,5107.8,2951.2,282.5,702.1,133.9,4825.4,2776.8,2048.6,.61,.625,.64,.684,.0054792,.9987857,.0054668,.9984706
2653,79,103.7,1639.8,75.5,150.1,1037.8,8975.9,5766.5,2720.1,303,766.2,150.8,4932,2861.4,2070.6,.695,.706,.699,.805,-.0192138,.9797784,-.0192917,.9793931
2653,80,97.2,1667,69.4,136.2,1034.2,9650.5,6273.2,3325.9,420.5,782.8,175.7,5099.9,3010.5,2089.4,.782,.816,.773,.977,-.0005007,.9792879,-.0004493,.9789531
2653,81,97.3,1818.7,69.5,139.2,1118.2,10760.3,7128.8,3635.5,271.2,992.6,205.1,5199.7,3096.5,2103.2,.842,.9,.845,1.065,.0095544,.9886892,.0096723,.9884678
2653,82,94.3,1857.7,67.2,131.7,1144.8,10543.9,6870.7,3656.6,283.4,1041.3,224.8,5153.1,3065.3,2087.8,.847,.903,.882,1.138,.0090436,.9976711,.0092911,.9976945
2653,83,96.9,2038.1,68.9,139.7,1264.1,11410.7,7450.5,3974.8,248.1,1135.2,251.8,5094,3031.7,2062.3,.831,.893,.897,1.171,.0312866,1.029378,.0312501,1.029365
2653,84,98.9,2185.3,71.5,145.2,1371.9,13110.6,8696.6,4461.3,426.2,1325.3,262.8,5123.5,3068.2,2055.3,.896,.966,.906,1.187,.0099779,1.039701,.0097622,1.039463
2653,85,97.9,2231.8,71.1,142.3,1390.2,13092.9,8501,4565.1,420.3,1117.1,262.7,5268.2,3208.8,2059.4,.927,.953,.916,1.164,-.0307865,1.00818,-.0306789,1.008057
2653,86,99.2,2366.9,71.9,146.4,1480,13465.6,8754.1,4737.8,433.5,1221.4,267.5,5353.3,3266.2,2087.1,.906,.941,.96,1.041,.0163269,1.024775,.016578,1.024908
2653,87,105.7,2609.2,77.2,160.3,1637.6,16104,10685.9,5475.8,468.8,1528.2,259,5398.8,3327.4,2071.4,1,1,1,1,-.0244735,1,-.0246032,1
2653,88,106.1,2725.7,78.1,162.7,1696.7,17806.6,12232.2,5630.3,502.8,1685.4,269.4,5520.6,3459.9,2060.7,1.086,1.099,1.04,.974,-.0136372,.9864554,-.0136621,.9864308
2653,89,111.1,2927.6,81.3,170.4,1783.5,18862.3,13056.9,5813.9,606.1,1651.1,284.7,5651.2,3604.9,2046.3,1.112,1.153,1.068,1.021,.0102701,.9966385,.0102892,.9966328
2653,90,110.1,2983.7,80,168,1797.5,18572.2,12655.7,5901.9,606.5,1606.6,291.6,5862.4,3819.7,2042.7,1.082,1.153,1.105,1.064,.0283465,1.025294,.028323,1.025264
2653,91,108.7,3047.4,79.4,166.1,1843.5,18025.9,11959.9,6063.9,468.1,1586,276.1,6039.2,4005.6,2033.6,1.043,1.123,1.138,1.083,.025169,1.051427,.0252091,1.051438
2653,92,111.7,3263.9,80.9,173.1,1970.4,19789.9,13079.2,6738.4,461,1762.4,307.8,6051.5,4053.7,1997.8,1.064,1.11,1.158,1.084,-.0013335,1.050026,-.0013369,1.050034
2653,93,114.2,3461.1,82.6,177.5,2103.7,20623.3,13510.3,7143,530,1766.9,326.3,6045.2,4088.7,1956.5,1.051,1.103,1.176,1.112,.0240124,1.075545,.0240131,1.075554
2653,94,119.6,3728.3,89.3,191,2275.8,22681.3,14951.6,7786.7,530.7,1910.9,322.1,6089.9,4155,1934.9,1.134,1.138,1.202,1.084,-.0329812,1.040651,-.0329644,1.040677
2653,95,125,3887.2,93.5,200.4,2358.7,27964.5,18853.8,9219.6,788.4,2508.7,326.5,6116,4215,1901,1.451,1.369,1.23,1.064,-.0760501,.9644435,-.076019,.9644976
2653,96,127.4,4060.3,94.7,203.2,2462.8,25913.6,16498.9,9359.6,861.8,2117.8,349.6,6343.9,4456,1887.9,1.309,1.274,1.239,1.182,.0565736,1.020579,.0565176,1.020579
2653,97,,,,,,,,,,,,6622.6,4730.9,1891.7,1.2,1.23,,,,,,
2655,58,11,47.9,9.3,18.4,36.5,165.6,86,79.5,8.3,17.4,1.8,269.2,101.8,167.4,.256,.328,.265,.221,,1.080105,,1.077892
2655,59,11.3,51.2,9.4,19.5,39,177.4,91.1,85.6,4.9,16.9,1.9,290.1,114.3,175.8,.258,.33,.268,.219,-.0004865,1.07958,-.0005506,1.077298
2655,60,11.3,51.9,9.5,19.1,39.1,173.6,88.9,84.9,4.4,16.1,1.9,292.7,118,174.7,.26,.33,.272,.226,-.0101377,1.06869,-.0101,1.066472
2655,61,11.7,55.5,9.7,19.7,41.5,189.6,97,94.5,7,21.6,2,299.6,120.3,179.3,.244,.315,.272,.22,.0638346,1.139134,.0641089,1.137082
2655,62,12.2,59.9,10.2,22.1,44.4,213,109.9,104.5,6.9,23.8,2.1,323.4,133.3,190.1,.247,.317,.274,.224,.0030727,1.14264,.0034629,1.141026
2655,63,13.2,67.5,11.2,22.8,50.3,260.3,134.2,126.2,7.7,25.4,2.4,327.7,139.5,188.2,.252,.32,.279,.223,.0730243,1.229203,.073242,1.227734
2655,64,13.3,71.3,11.1,22.9,55.1,278.5,144.4,134.4,7.9,25.6,2.8,346.2,151,195.2,.253,.324,.284,.22,.0134998,1.245909,.0130202,1.243824
2655,65,14.6,81.5,12.6,25.3,63,315.3,164.3,153.2,12.9,35.8,3.2,363.3,160.9,202.4,.255,.327,.288,.218,.029032,1.28261,.0289167,1.280316
2655,66,15.6,91.4,13.5,27.9,71.8,353,186.3,168.2,50.3,39.4,3.6,405,187.6,217.4,.256,.33,.298,.22,.0018042,1.284927,.0018454,1.282681
2655,67,15.7,93.7,13.3,27.9,72.9,385.2,203,181.1,13.3,36.8,4.1,556.6,290.1,266.5,.258,.333,.31,.212,-.0382206,1.236742,-.0387399,1.23394
2655,68,16.2,108.4,13.5,29.1,81.3,421.5,218.5,204.9,13.6,37.6,4.5,571.4,298.9,272.5,.264,.329,.324,.211,.0013947,1.238469,.0013191,1.235569
2655,69,16.4,115.2,13.5,29,85.4,445.1,230.3,215.2,16.8,40.5,5,593.4,310.4,283,.268,.341,.339,.211,.0188515,1.262037,.0182616,1.25834
2655,70,16.5,119.2,13.8,28.5,89.2,464.6,249.8,216.6,16.1,51.5,5.4,601.4,315.4,286,.281,.35,.358,.22,-.0286065,1.226446,-.0284634,1.223028
2655,71,16.2,127.8,13.5,28.6,95.2,495.2,268.9,224.3,16.4,54.4,5.9,605.9,318.1,287.8,.296,.358,.378,.237,-.0182487,1.204268,-.0180012,1.201209
2655,72,17.3,143.3,14.4,29.6,106.1,568,303.6,266.4,17.9,59.6,5,622.1,330.6,291.5,.305,.37,.39,.254,.0413067,1.255054,.0429377,1.253909
2655,73,18.2,162.5,15.2,31.4,121.4,673.2,363.6,311.3,16.8,79.3,5.7,638.8,343.7,295.1,.321,.394,.401,.275,.0367017,1.301972,.0369607,1.301122
2655,74,19.6,177,15.8,31.5,131.6,828.4,459.9,375.6,30.5,118.2,7.5,660.4,359.1,301.3,.41,.493,.443,.369,-.0649885,1.22005,-.0648839,1.219381
2655,75,16.9,166.8,13.6,26.8,122.6,837.3,488.2,347.3,27.5,105.5,12.8,685.5,378.7,306.8,.481,.56,.511,.424,-.0848861,1.120758,-.0866066,1.118218
2655,76,16.6,180.4,13.6,26.9,133,935.5,554.7,384.4,26.6,107.5,10.2,694.6,386.9,307.7,.514,.585,.547,.503,-.0048425,1.115344,-.0033209,1.114511
2655,77,16.1,197.3,13.4,26.7,147.6,1011.1,606.7,406.9,26.7,119.2,11.1,712.1,400.8,311.3,.555,.602,.593,.587,-.0344103,1.077618,-.0342745,1.076959
2655,78,16.3,217.7,13.7,27.2,164,1118.8,683,440.1,23.6,136.6,12.1,716,403.3,312.7,.596,.625,.64,.654,-.0210217,1.055201,-.0210327,1.054544
2655,79,17.1,250.2,14.3,28.7,187.9,1296.6,781.9,515.8,31.2,150.6,14.3,703.7,393.6,310.1,.652,.706,.699,.74,.041632,1.100058,.0416469,1.09939
2655,80,15.9,255.6,13.1,25.9,181.8,1369.6,816.8,554,42.9,153.2,16.8,711,401.9,309.1,.729,.816,.773,.888,.0158111,1.11759,.0158725,1.116979
2655,81,16.2,277.7,13.1,25.6,200,1496,919.4,585.5,37.3,163.6,19.7,706.2,398.8,307.4,.787,.9,.845,1.007,-.0030357,1.114202,-.0030196,1.113611
2655,82,13.9,247.8,11.3,22.1,181,1456.4,897.9,574.5,31,151.4,23.6,701.7,397.1,304.6,.859,.903,.882,1.105,-.0691263,1.039783,-.0688691,1.039499
2655,83,14.1,275.8,11.4,22.5,203.6,1627.5,995.8,628.2,35,156.6,25.1,686.4,387.3,299.1,.903,.893,.897,1.125,-.0082311,1.03126,-.0084541,1.030748
2655,84,13.9,280.1,11.4,22.7,207.4,1692.2,1065.1,631.3,41.1,169.7,28.4,693,395.1,297.9,.938,.966,.906,1.154,.0078735,1.039411,.0082065,1.039242
2655,85,13.5,284.8,11,21.8,208.8,1696.7,1060.2,633.5,60.5,161.1,27.3,695.3,400.2,295.1,.97,.953,.916,1.139,-.0321133,1.006563,-.0322105,1.006301
2655,86,12.6,275.1,10.2,20.8,202.6,1571.3,977.5,594.2,63.1,158.2,24.6,714.1,415,299.1,.974,.941,.96,1.023,-.0360032,.9709678,-.03586,.9708542
2655,87,12.5,280.7,10.1,20.8,204.7,1533.9,904.8,628.2,34,163.3,25.1,726.4,429.3,297.1,1,1,1,1,.0294619,1,.029579,1
2655,88,12.4,289.7,10.2,21,213,1630.9,984.9,650.9,28.2,169.9,25.2,714.6,422.2,292.4,1.062,1.099,1.04,.971,.0135113,1.013603,.0134664,1.013558
2655,89,13.3,328.9,11.1,23.6,239,1829,1101,730.9,38.3,198.2,25.4,697.2,410,287.2,1.127,1.153,1.069,1.019,.0068944,1.020615,.0070989,1.020778
2655,90,13.3,341.3,11.1,22.9,247.7,1884.9,1134.9,750.6,45.8,202.2,27.3,690.5,403.9,286.6,1.213,1.153,1.105,1.067,-.0556497,.9653699,-.0556431,.9655304
2655,91,12.9,340.5,10.7,22.5,247.1,1912.2,1138.7,770.7,41.6,175.8,26.6,690,405.4,284.6,1.229,1.123,1.136,1.088,-.0141171,.9518374,-.0140557,.9520541
2655,92,12.4,337.1,10.1,21.6,244.2,1922.1,1138.3,783.1,46.7,172,26.4,683.2,400.2,283,1.237,1.11,1.155,1.09,-.0026945,.9492761,-.0026872,.9494992
2655,93,11.7,335.1,9.4,19.5,245.7,2004.1,1187.7,815.3,37.7,167.1,28.7,680.2,400.3,279.9,1.236,1.103,1.173,1.118,.0274768,.9757208,.0274765,.9759499
2655,94,12.3,350.2,10.1,22,257.5,2002,1173.4,829.7,38.3,178.5,25.9,669,397.8,271.2,1.27,1.138,1.198,1.096,-.0117946,.9642802,-.0117886,.9645123
2655,95,11.9,347.9,9.8,20.9,249.8,2120.9,1267.4,855.6,27.4,181.7,25.4,657.4,394,263.4,1.433,1.369,1.227,1.092,.0135214,.9774072,.0133567,.9774815
2655,96,11.9,356,9.9,21.8,262.2,2120.2,1240.1,881.6,36.5,178.8,25.3,637.5,382.1,255.4,1.455,1.274,1.237,1.179,-.0408956,.9382418,-.0406316,.9385609
2655,97,,,,,,,,,,,,627.2,375.8,251.4,1.456,1.23,,,,,,
2656,58,20.9,92.3,16.6,34.8,70.5,492.3,273.4,221.1,30,76.5,3.5,934.1,362.1,572,.323,.328,.265,.231,,.9583197,,.959364
2656,59,21.5,99.7,17.2,35.9,75,540.2,294.2,247.7,50.4,80.5,4,1010.5,407.6,602.9,.325,.33,.268,.228,.0248068,.9823898,.024552,.9832098
2656,60,22,103.3,17.5,36.2,76.8,557.4,296.9,261.1,19,82.2,4.5,1148.5,498.7,649.8,.335,.33,.272,.236,-.0422923,.9417086,-.0425391,.9422621
2656,61,22.7,109.7,18.1,37.4,81.4,586.6,322,267.5,24.9,89.9,5,1179.2,509.4,669.8,.317,.315,.272,.229,.024504,.9650692,.0244783,.9656117
2656,62,23,117.1,18.3,37.9,86.4,631.6,352.2,278,42.7,91.5,5.5,1261.6,553,708.6,.328,.317,.274,.233,-.026782,.9395658,-.0267651,.9401098
2656,63,23.3,121.3,18.4,37.3,88,655.8,374.6,287.6,31.8,100.2,5.3,1337.5,613.2,724.3,.328,.32,.279,.233,-.0067036,.9332883,-.006423,.9340908
2656,64,22.9,125.5,18,37.5,90.9,663.2,372.4,289.7,26.4,98.2,5.8,1411.1,658,753.1,.32,.324,.284,.23,.0327614,.9643705,.0323537,.9648063
2656,65,22.5,122.9,17.7,36.7,88.2,659.8,376.9,285.4,29.1,102.3,6.2,1457.4,681.1,776.3,.319,.327,.288,.227,-.0072283,.9574249,-.0075314,.9575672
2656,66,22.5,128.1,17.8,37.2,94.3,697.9,400.3,304.8,30.6,113.2,6.6,1543,732.1,810.9,.326,.33,.298,.229,-.0094131,.9484549,-.0094244,.9485852
2656,67,25,141.9,20.3,42,107.5,791.9,434.6,361.9,40.4,119.1,7.1,1566.9,736.6,830.3,.333,.333,.31,.22,.0438425,.9909626,.0436626,.9909203
2656,68,24.2,143.2,19.5,40.4,109.1,820.2,447.4,380.6,27.3,125.7,7.5,1621.3,773.5,847.8,.335,.329,.324,.217,.0025631,.9935058,.0024323,.9933335
2656,69,24.6,151.3,20,40.1,115.8,847.5,463.2,391.2,45.5,139.8,8,1652.1,785.6,866.5,.332,.341,.339,.218,.0393452,1.033375,.0390304,1.03287
2656,70,24,160.7,18.8,38.3,122.7,879.1,481.7,398.8,33.4,145,8.5,1674.7,804.5,870.2,.339,.35,.358,.226,.0060581,1.039654,.0059955,1.039081
2656,71,22.2,156.8,17.1,34.5,117.1,909.4,494.5,417.4,28.4,150.8,9,1659.3,795.5,863.8,.351,.358,.378,.241,.0144832,1.054821,.0145388,1.054299
2656,72,24.9,184.3,19.8,39.6,138.3,1027.7,560.1,471.8,35.5,163.8,10.7,1662.5,801,861.5,.355,.37,.39,.256,.0425072,1.100625,.0424053,1.099968
2656,73,24.4,191.1,19.5,37.5,143,1048.3,585.6,462,31.9,179.4,11.8,1679.8,816.2,863.6,.366,.394,.401,.274,.0061086,1.107369,.0058717,1.106446
2656,74,22.4,191.7,17.8,34.4,143,1195.9,684.9,524.1,37.3,222.4,13.9,1710.1,836.5,873.6,.425,.493,.443,.353,.0294371,1.140451,.0295453,1.139624
2656,75,20.1,188.5,15.7,29.4,139.1,1284.7,770.1,514,24.8,212.4,16.5,1687,822,865,.486,.56,.511,.433,-.0334297,1.102957,-.0333324,1.102263
2656,76,21,214.3,17.1,32.1,155.1,1435,840.7,607.6,45.1,226.8,18.8,1630.7,786.1,844.6,.513,.585,.547,.492,.0344448,1.141609,.0345771,1.141043
2656,77,20.3,223.5,16.1,30.4,155.4,1482.8,895.6,598.3,44,241.7,21.1,1646.1,801,845.1,.543,.602,.593,.587,-.0446334,1.091776,-.0444939,1.091386
2656,78,20.5,239.3,15.9,30.4,166.6,1509.8,931.6,589.3,60,262.3,23.4,1633.1,793.2,839.9,.569,.625,.64,.644,-.0323129,1.057061,-.0323125,1.056685
2656,79,21.1,266.4,16.4,31.4,186.6,1684.9,1002.7,687.9,55.1,274.5,25.5,1622.9,791.2,831.7,.63,.706,.699,.712,.0340335,1.093656,.0340437,1.093277
2656,80,20.1,283.8,15.4,29.7,194.2,1759.2,1102.1,659.1,47,265.5,30.4,1620.5,799,821.5,.721,.816,.773,.888,-.0545672,1.035577,-.0545632,1.035223
2656,81,20.1,306.8,15.4,29.3,208.9,1947.9,1198.9,772.2,59.3,308,32.5,1554.4,750.8,803.6,.812,.9,.845,.968,.0022255,1.037885,.002218,1.037522
2656,82,17.4,285.4,13.1,25.3,193.3,2045.6,1170.1,886.2,56.3,314.3,31.2,1525.2,737,788.2,.857,.903,.882,1.028,.0354619,1.07535,.0353463,1.07485
2656,83,16.7,294.7,12.4,24.7,208,2152.3,1215.1,932.5,65.9,306,33,1487.3,717.6,769.7,.877,.893,.897,1.05,.0097117,1.085845,.009682,1.085307
2656,84,16.2,299.6,12.7,25.3,215.6,2131.8,1214.6,923.8,54.2,306.6,34.1,1496.3,733.1,763.2,.917,.966,.906,1.085,-.0054822,1.079908,-.0053178,1.079551
2656,85,16.6,327.1,13.1,26,239.3,2182.3,1170.6,1018.9,94.4,314.5,33.1,1469.5,721.9,747.6,.934,.953,.916,1.086,.0205475,1.102327,.0205341,1.101948
2656,86,17.5,358.4,13.8,28.2,265.7,2124,1151.3,965.5,119.7,326.1,38.5,1483.2,734.6,748.6,.965,.941,.96,1.021,-.0726404,1.025093,-.0722606,1.02513
2656,87,15.8,341,12.9,25.5,253.8,2083,1200.1,893.8,95.5,317.4,35.2,1501.3,766.4,734.9,1,1,1,1,-.0247831,1,-.024819,1
2656,88,16,356.5,12.8,25.8,260.4,2193.4,1302.4,891.4,79.9,330.5,35.4,1508,783.5,724.5,1.048,1.099,1.04,.985,.0054152,1.00543,.0053836,1.005398
2656,89,17.2,382.5,14.5,28.1,295,2543.8,1511.6,1052.2,64.4,400.7,41.2,1495.6,785.6,710,1.152,1.153,1.068,1.027,-.0076987,.9977192,-.0077166,.9976696
2656,90,17.5,392.3,14.3,28,289.2,2518.7,1454.7,1074.4,51.4,390.9,42.6,1468.6,773.1,695.5,1.199,1.153,1.105,1.065,-.0285948,.9695936,-.0286567,.9694853
2656,91,17.6,410.9,14.4,28.6,295.9,2715.6,1571.8,1138.5,55.5,402.9,46.3,1429.3,746.7,682.6,1.235,1.123,1.136,1.102,-.0094632,.9604614,-.009415,.9604005
2656,92,15.4,385.9,12.8,25.8,294.7,2490.8,1431.6,1051.8,69.3,371.2,42.4,1391.8,729.6,662.2,1.254,1.11,1.157,1.112,-.0274193,.934484,-.0274169,.934427
2656,93,15.9,394.4,13.2,25.5,302.9,2456,1432.9,1030.3,68.4,367.5,46.6,1366.5,727.3,639.2,1.271,1.103,1.175,1.137,-.0268983,.909683,-.0268776,.9096464
2656,94,15,394.1,12.6,25.8,309,2569.3,1519.4,1071.3,89.2,358.9,43.7,1340.7,715.4,625.3,1.291,1.138,1.201,1.125,.0210133,.9290007,.0209974,.9289486
2656,95,13.8,380.4,11.6,24.5,294.4,2649.7,1622.4,1019.7,88.1,379.7,39.3,1331.2,723.7,607.5,1.436,1.369,1.23,1.131,.0067406,.9352838,.0067271,.9352188
2656,96,13.6,389.4,11.5,24,302.6,2652,1581.5,1074.3,70.6,362.7,39.9,1320.2,732.1,588.1,1.463,1.274,1.238,1.185,-.0400449,.8985705,-.0398758,.8986599
2656,97,,,,,,,,,,,,1297.3,730,567.3,1.445,1.23,,,,,,
2657,58,55,268.8,44.2,92.5,192.4,1075,602.2,479.1,39.9,140.5,6.7,1261.8,490.2,771.6,.33,.328,.265,.273,,.8546911,,.8550721
2657,59,55.1,279.8,44.4,94.6,200.5,1114.1,629.5,494.6,35,148.8,7.2,1362,549.7,812.3,.332,.33,.268,.269,-.0094142,.8466827,-.009481,.8470035
2657,60,55.4,287.3,44.6,92.7,205.9,1128.7,633.2,500.4,27.2,154.1,7.6,1420.9,594.9,826,.333,.33,.272,.279,.0019419,.8483285,.0019261,.8486364
2657,61,55,293.1,44.4,91.9,209.4,1148.3,638.7,518.4,26.4,163,8.2,1474.5,619.6,854.9,.315,.315,.272,.27,.0380649,.8812425,.0379991,.8815044
2657,62,54.8,305.2,44.3,91.5,217.5,1185.4,661.7,535.1,41.2,172.1,8.7,1560.1,663.2,896.9,.317,.317,.274,.276,.0002658,.8814768,.0002562,.8817301
2657,63,60.9,350.2,49,101.7,247.9,1331.2,744.1,591.5,42.1,195.8,9.6,1610.6,711,899.6,.318,.32,.279,.276,.0177964,.8973042,.0178071,.8975719
2657,64,59.2,354.7,47.6,100.2,252.5,1342.6,742.9,607.6,49.8,199.2,10.2,1714.8,777.2,937.6,.315,.324,.284,.272,.0193661,.9148509,.0192486,.9150162
2657,65,60.9,373.1,48.8,102.9,265.4,1440.8,796.8,649.1,37.4,213.6,10.9,1836.4,851.6,984.8,.315,.327,.288,.269,.0161454,.9297414,.0161191,.929885
2657,66,63.6,401.6,51.1,107.4,283.9,1555.7,859,706.7,43.9,231.5,11.5,1947,917.7,1029.3,.321,.33,.298,.271,-1.98e-06,.9297395,.000031,.9299138
